latitude,longitude,elevation,time
45.648704,13.863529,379.0,2025-04-11 15:09:23+00:00
45.648707,13.863533,379.1,2025-04-11 15:09:24+00:00
45.64871,13.863537,379.1,2025-04-11 15:09:25+00:00
45.648713,13.863541,379.1,2025-04-11 15:09:26+00:00
45.648746,13.863544,379.1,2025-04-11 15:09:27+00:00
45.64879,13.863541,379.2,2025-04-11 15:09:28+00:00
45.648813,13.863533,379.3,2025-04-11 15:09:29+00:00
45.648863,13.863531,379.4,2025-04-11 15:09:30+00:00
45.648906,13.863526,379.6,2025-04-11 15:09:31+00:00
45.648939,13.86352,379.6,2025-04-11 15:09:32+00:00
45.648973,13.863516,379.7,2025-04-11 15:09:33+00:00
45.649007,13.863506,379.8,2025-04-11 15:09:34+00:00
45.64905,13.863497,380.0,2025-04-11 15:09:35+00:00
45.649088,13.863461,380.1,2025-04-11 15:09:36+00:00
45.649121,13.863449,380.2,2025-04-11 15:09:37+00:00
45.649172,13.863429,380.4,2025-04-11 15:09:38+00:00
45.64921,13.8634,380.5,2025-04-11 15:09:39+00:00
45.649266,13.863368,380.6,2025-04-11 15:09:40+00:00
45.649328,13.863344,380.7,2025-04-11 15:09:41+00:00
45.649371,13.863319,380.8,2025-04-11 15:09:42+00:00
45.649401,13.863291,380.8,2025-04-11 15:09:43+00:00
45.649433,13.863276,380.9,2025-04-11 15:09:44+00:00
45.649458,13.863251,380.9,2025-04-11 15:09:45+00:00
45.649494,13.863228,381.0,2025-04-11 15:09:46+00:00
45.64955,13.863195,381.0,2025-04-11 15:09:47+00:00
45.649595,13.86318,381.0,2025-04-11 15:09:48+00:00
45.649627,13.863162,381.0,2025-04-11 15:09:49+00:00
45.64967,13.863152,381.0,2025-04-11 15:09:50+00:00
45.649715,13.863149,381.0,2025-04-11 15:09:51+00:00
45.649753,13.863157,381.0,2025-04-11 15:09:52+00:00
45.649782,13.863161,381.0,2025-04-11 15:09:53+00:00
45.649817,13.863174,380.9,2025-04-11 15:09:54+00:00
45.649857,13.863195,380.8,2025-04-11 15:09:55+00:00
45.649873,13.863204,380.8,2025-04-11 15:09:56+00:00
45.649908,13.863222,380.7,2025-04-11 15:09:57+00:00
45.649943,13.863246,380.6,2025-04-11 15:09:58+00:00
45.649972,13.863273,380.6,2025-04-11 15:09:59+00:00
45.650002,13.863283,380.5,2025-04-11 15:10:00+00:00
45.650036,13.863308,380.4,2025-04-11 15:10:01+00:00
45.650068,13.86335,380.3,2025-04-11 15:10:02+00:00
45.650097,13.863376,380.2,2025-04-11 15:10:03+00:00
45.65012,13.86341,380.2,2025-04-11 15:10:04+00:00
45.650144,13.863434,380.1,2025-04-11 15:10:05+00:00
45.650175,13.863458,380.1,2025-04-11 15:10:06+00:00
45.650206,13.86348,380.0,2025-04-11 15:10:07+00:00
45.650237,13.863507,380.0,2025-04-11 15:10:08+00:00
45.650263,13.863524,379.9,2025-04-11 15:10:09+00:00
45.650311,13.863562,379.9,2025-04-11 15:10:10+00:00
45.650342,13.863577,379.9,2025-04-11 15:10:11+00:00
45.650378,13.863591,379.9,2025-04-11 15:10:12+00:00
45.650411,13.863603,379.9,2025-04-11 15:10:13+00:00
45.650451,13.863608,379.9,2025-04-11 15:10:14+00:00
45.650492,13.863624,379.9,2025-04-11 15:10:15+00:00
45.650531,13.863627,379.9,2025-04-11 15:10:16+00:00
45.650585,13.863648,380.0,2025-04-11 15:10:17+00:00
45.650643,13.863642,380.1,2025-04-11 15:10:18+00:00
45.65069,13.863648,380.2,2025-04-11 15:10:19+00:00
45.650737,13.863648,380.3,2025-04-11 15:10:20+00:00
45.650773,13.863644,380.4,2025-04-11 15:10:21+00:00
45.650823,13.863639,380.5,2025-04-11 15:10:22+00:00
45.650865,13.86362,380.7,2025-04-11 15:10:23+00:00
45.650901,13.863612,380.8,2025-04-11 15:10:24+00:00
45.650946,13.863608,381.0,2025-04-11 15:10:25+00:00
45.650985,13.863616,381.1,2025-04-11 15:10:26+00:00
45.651031,13.863626,381.3,2025-04-11 15:10:27+00:00
45.651076,13.863645,381.4,2025-04-11 15:10:28+00:00
45.651124,13.86366,381.6,2025-04-11 15:10:29+00:00
45.651163,13.863669,381.8,2025-04-11 15:10:30+00:00
45.651186,13.863678,381.8,2025-04-11 15:10:31+00:00
45.651194,13.863679,381.9,2025-04-11 15:10:32+00:00
45.651202,13.863681,381.9,2025-04-11 15:10:33+00:00
45.651245,13.863689,382.0,2025-04-11 15:10:34+00:00
45.651279,13.863711,382.2,2025-04-11 15:10:35+00:00
45.65131,13.863729,382.3,2025-04-11 15:10:36+00:00
45.651323,13.86374,382.3,2025-04-11 15:10:37+00:00
45.651337,13.863751,382.3,2025-04-11 15:10:38+00:00
45.651372,13.863771,382.4,2025-04-11 15:10:39+00:00
45.651405,13.863798,382.5,2025-04-11 15:10:40+00:00
45.651414,13.863806,382.6,2025-04-11 15:10:41+00:00
45.651442,13.863835,382.6,2025-04-11 15:10:42+00:00
45.651452,13.863844,382.7,2025-04-11 15:10:43+00:00
45.651499,13.863862,382.8,2025-04-11 15:10:44+00:00
45.651539,13.863873,382.8,2025-04-11 15:10:45+00:00
45.65157,13.86389,382.9,2025-04-11 15:10:46+00:00
45.651606,13.863924,383.0,2025-04-11 15:10:47+00:00
45.651635,13.863943,383.0,2025-04-11 15:10:48+00:00
45.651672,13.863963,383.1,2025-04-11 15:10:49+00:00
45.651685,13.863973,383.1,2025-04-11 15:10:50+00:00
45.651718,13.863992,383.2,2025-04-11 15:10:51+00:00
45.651758,13.864012,383.2,2025-04-11 15:10:52+00:00
45.651776,13.864018,383.2,2025-04-11 15:10:53+00:00
45.651822,13.864047,383.3,2025-04-11 15:10:54+00:00
45.651853,13.864058,383.3,2025-04-11 15:10:55+00:00
45.651899,13.864082,383.4,2025-04-11 15:10:56+00:00
45.651921,13.864092,383.4,2025-04-11 15:10:57+00:00
45.651958,13.864104,383.5,2025-04-11 15:10:58+00:00
45.651994,13.864113,383.5,2025-04-11 15:10:59+00:00
45.652031,13.864143,383.6,2025-04-11 15:11:00+00:00
45.652045,13.864154,383.6,2025-04-11 15:11:01+00:00
45.652076,13.864162,383.6,2025-04-11 15:11:02+00:00
45.652117,13.864182,383.7,2025-04-11 15:11:03+00:00
45.652133,13.864189,383.7,2025-04-11 15:11:04+00:00
45.652167,13.864212,383.8,2025-04-11 15:11:05+00:00
45.6522,13.864216,383.8,2025-04-11 15:11:06+00:00
45.652232,13.864226,383.8,2025-04-11 15:11:07+00:00
45.652257,13.864242,383.9,2025-04-11 15:11:08+00:00
45.652286,13.864258,383.9,2025-04-11 15:11:09+00:00
45.652309,13.864279,383.9,2025-04-11 15:11:10+00:00
45.652338,13.864294,384.0,2025-04-11 15:11:11+00:00
45.652377,13.864304,384.0,2025-04-11 15:11:12+00:00
45.652406,13.86433,384.1,2025-04-11 15:11:13+00:00
45.652443,13.86435,384.1,2025-04-11 15:11:14+00:00
45.652455,13.864356,384.1,2025-04-11 15:11:15+00:00
45.652485,13.864374,384.2,2025-04-11 15:11:16+00:00
45.652494,13.864379,384.2,2025-04-11 15:11:17+00:00
45.652522,13.86439,384.2,2025-04-11 15:11:18+00:00
45.652566,13.86442,384.3,2025-04-11 15:11:19+00:00
45.652584,13.864437,384.3,2025-04-11 15:11:20+00:00
45.652609,13.864455,384.3,2025-04-11 15:11:21+00:00
45.65264,13.864477,384.3,2025-04-11 15:11:22+00:00
45.652675,13.864503,384.4,2025-04-11 15:11:23+00:00
45.652705,13.864529,384.4,2025-04-11 15:11:24+00:00
45.652742,13.864543,384.5,2025-04-11 15:11:25+00:00
45.652775,13.864559,384.5,2025-04-11 15:11:26+00:00
45.652804,13.864575,384.6,2025-04-11 15:11:27+00:00
45.652832,13.864587,384.6,2025-04-11 15:11:28+00:00
45.652865,13.864612,384.6,2025-04-11 15:11:29+00:00
45.652899,13.864631,384.7,2025-04-11 15:11:30+00:00
45.652939,13.86466,384.7,2025-04-11 15:11:31+00:00
45.652975,13.864674,384.7,2025-04-11 15:11:32+00:00
45.653016,13.864692,384.8,2025-04-11 15:11:33+00:00
45.653056,13.864705,384.8,2025-04-11 15:11:34+00:00
45.653098,13.864721,384.8,2025-04-11 15:11:35+00:00
45.653114,13.864728,384.9,2025-04-11 15:11:36+00:00
45.653158,13.864761,384.9,2025-04-11 15:11:37+00:00
45.653191,13.864782,384.9,2025-04-11 15:11:38+00:00
45.653227,13.864795,385.0,2025-04-11 15:11:39+00:00
45.65326,13.864813,385.0,2025-04-11 15:11:40+00:00
45.653301,13.864826,385.1,2025-04-11 15:11:41+00:00
45.653333,13.864838,385.1,2025-04-11 15:11:42+00:00
45.653368,13.864859,385.2,2025-04-11 15:11:43+00:00
45.6534,13.864873,385.2,2025-04-11 15:11:44+00:00
45.653433,13.864885,385.2,2025-04-11 15:11:45+00:00
45.653477,13.864902,385.3,2025-04-11 15:11:46+00:00
45.653505,13.864909,385.3,2025-04-11 15:11:47+00:00
45.653538,13.864938,385.4,2025-04-11 15:11:48+00:00
45.653578,13.864953,385.4,2025-04-11 15:11:49+00:00
45.653615,13.864973,385.5,2025-04-11 15:11:50+00:00
45.653652,13.865003,385.5,2025-04-11 15:11:51+00:00
45.653684,13.865036,385.6,2025-04-11 15:11:52+00:00
45.653714,13.865049,385.6,2025-04-11 15:11:53+00:00
45.653753,13.865063,385.6,2025-04-11 15:11:54+00:00
45.65379,13.865087,385.7,2025-04-11 15:11:55+00:00
45.653818,13.865111,385.7,2025-04-11 15:11:56+00:00
45.65385,13.865117,385.7,2025-04-11 15:11:57+00:00
45.653887,13.865143,385.8,2025-04-11 15:11:58+00:00
45.65393,13.865164,385.8,2025-04-11 15:11:59+00:00
45.653966,13.865189,385.8,2025-04-11 15:12:00+00:00
45.654002,13.865209,385.9,2025-04-11 15:12:01+00:00
45.654039,13.865225,385.9,2025-04-11 15:12:02+00:00
45.654071,13.865236,385.9,2025-04-11 15:12:03+00:00
45.654109,13.865245,386.0,2025-04-11 15:12:04+00:00
45.654146,13.865261,386.0,2025-04-11 15:12:05+00:00
45.654176,13.865286,386.0,2025-04-11 15:12:06+00:00
45.654207,13.865301,386.0,2025-04-11 15:12:07+00:00
45.654238,13.865311,386.0,2025-04-11 15:12:08+00:00
45.654271,13.865331,386.1,2025-04-11 15:12:09+00:00
45.654311,13.865353,386.1,2025-04-11 15:12:10+00:00
45.654341,13.865365,386.1,2025-04-11 15:12:11+00:00
45.654378,13.86539,386.1,2025-04-11 15:12:12+00:00
45.654422,13.865416,386.1,2025-04-11 15:12:13+00:00
45.654457,13.86542,386.2,2025-04-11 15:12:14+00:00
45.654501,13.865437,386.2,2025-04-11 15:12:15+00:00
45.654553,13.865467,386.3,2025-04-11 15:12:16+00:00
45.654604,13.86549,386.4,2025-04-11 15:12:17+00:00
45.65466,13.865505,386.5,2025-04-11 15:12:18+00:00
45.654716,13.865542,386.6,2025-04-11 15:12:19+00:00
45.654759,13.865573,386.7,2025-04-11 15:12:20+00:00
45.654817,13.865592,386.9,2025-04-11 15:12:21+00:00
45.654874,13.865611,387.0,2025-04-11 15:12:22+00:00
45.654938,13.865645,387.2,2025-04-11 15:12:23+00:00
45.655003,13.865675,387.4,2025-04-11 15:12:24+00:00
45.655055,13.865717,387.5,2025-04-11 15:12:25+00:00
45.655115,13.86575,387.7,2025-04-11 15:12:26+00:00
45.655159,13.865785,387.8,2025-04-11 15:12:27+00:00
45.655205,13.865821,387.9,2025-04-11 15:12:28+00:00
45.655246,13.865838,388.0,2025-04-11 15:12:29+00:00
45.655298,13.865849,388.1,2025-04-11 15:12:30+00:00
45.655348,13.865865,388.2,2025-04-11 15:12:31+00:00
45.655405,13.865893,388.3,2025-04-11 15:12:32+00:00
45.655471,13.865922,388.4,2025-04-11 15:12:33+00:00
45.655504,13.865946,388.4,2025-04-11 15:12:34+00:00
45.655549,13.865951,388.5,2025-04-11 15:12:35+00:00
45.655577,13.865962,388.5,2025-04-11 15:12:36+00:00
45.655607,13.865962,388.6,2025-04-11 15:12:37+00:00
45.655634,13.86598,388.6,2025-04-11 15:12:38+00:00
45.655643,13.865985,388.6,2025-04-11 15:12:39+00:00
45.655693,13.866002,388.6,2025-04-11 15:12:40+00:00
45.655749,13.866031,388.7,2025-04-11 15:12:41+00:00
45.655796,13.866059,388.7,2025-04-11 15:12:42+00:00
45.655841,13.866086,388.7,2025-04-11 15:12:43+00:00
45.65588,13.866104,388.7,2025-04-11 15:12:44+00:00
45.65592,13.866123,388.7,2025-04-11 15:12:45+00:00
45.65596,13.866132,388.7,2025-04-11 15:12:46+00:00
45.655997,13.866144,388.7,2025-04-11 15:12:47+00:00
45.656031,13.866146,388.7,2025-04-11 15:12:48+00:00
45.656069,13.866164,388.7,2025-04-11 15:12:49+00:00
45.656084,13.866166,388.6,2025-04-11 15:12:50+00:00
45.656109,13.866184,388.6,2025-04-11 15:12:51+00:00
45.656136,13.866203,388.6,2025-04-11 15:12:52+00:00
45.656171,13.866217,388.5,2025-04-11 15:12:53+00:00
45.656184,13.866223,388.5,2025-04-11 15:12:54+00:00
45.656215,13.866242,388.5,2025-04-11 15:12:55+00:00
45.656249,13.866251,388.5,2025-04-11 15:12:56+00:00
45.656275,13.866264,388.4,2025-04-11 15:12:57+00:00
45.656309,13.866283,388.4,2025-04-11 15:12:58+00:00
45.656322,13.866293,388.4,2025-04-11 15:12:59+00:00
45.656353,13.866313,388.3,2025-04-11 15:13:00+00:00
45.656378,13.866329,388.3,2025-04-11 15:13:01+00:00
45.656404,13.866347,388.3,2025-04-11 15:13:02+00:00
45.656434,13.866367,388.2,2025-04-11 15:13:03+00:00
45.656468,13.86639,388.2,2025-04-11 15:13:04+00:00
45.656479,13.866396,388.2,2025-04-11 15:13:05+00:00
45.656511,13.866416,388.1,2025-04-11 15:13:06+00:00
45.656525,13.866423,388.1,2025-04-11 15:13:07+00:00
45.656555,13.866443,388.1,2025-04-11 15:13:08+00:00
45.656597,13.866474,388.1,2025-04-11 15:13:09+00:00
45.656642,13.86649,388.0,2025-04-11 15:13:10+00:00
45.656693,13.866509,388.0,2025-04-11 15:13:11+00:00
45.656738,13.866525,388.0,2025-04-11 15:13:12+00:00
45.656777,13.866537,388.0,2025-04-11 15:13:13+00:00
45.656818,13.866559,388.0,2025-04-11 15:13:14+00:00
45.656833,13.866572,388.0,2025-04-11 15:13:15+00:00
45.656865,13.866585,388.0,2025-04-11 15:13:16+00:00
45.656896,13.866605,388.0,2025-04-11 15:13:17+00:00
45.656927,13.866621,388.0,2025-04-11 15:13:18+00:00
45.656937,13.866621,388.0,2025-04-11 15:13:19+00:00
45.656965,13.866631,388.0,2025-04-11 15:13:20+00:00
45.65701,13.866663,388.0,2025-04-11 15:13:21+00:00
45.657031,13.866675,388.0,2025-04-11 15:13:22+00:00
45.657081,13.866692,388.0,2025-04-11 15:13:23+00:00
45.657124,13.866707,388.0,2025-04-11 15:13:24+00:00
45.657164,13.866732,388.0,2025-04-11 15:13:25+00:00
45.657205,13.866753,388.1,2025-04-11 15:13:26+00:00
45.657239,13.866767,388.1,2025-04-11 15:13:27+00:00
45.657268,13.866772,388.1,2025-04-11 15:13:28+00:00
45.657296,13.866793,388.1,2025-04-11 15:13:29+00:00
45.657307,13.866799,388.1,2025-04-11 15:13:30+00:00
45.657326,13.866804,388.1,2025-04-11 15:13:31+00:00
45.657334,13.866799,388.1,2025-04-11 15:13:32+00:00
45.657371,13.866814,388.1,2025-04-11 15:13:33+00:00
45.657412,13.866836,388.1,2025-04-11 15:13:34+00:00
45.657455,13.866859,388.1,2025-04-11 15:13:35+00:00
45.65749,13.866872,388.1,2025-04-11 15:13:36+00:00
45.657521,13.866898,388.1,2025-04-11 15:13:37+00:00
45.657548,13.866923,388.1,2025-04-11 15:13:38+00:00
45.657582,13.866935,388.1,2025-04-11 15:13:39+00:00
45.657617,13.866961,388.1,2025-04-11 15:13:40+00:00
45.657652,13.866986,388.1,2025-04-11 15:13:41+00:00
45.657685,13.867003,388.1,2025-04-11 15:13:42+00:00
45.657715,13.867011,388.1,2025-04-11 15:13:43+00:00
45.657749,13.867027,388.1,2025-04-11 15:13:44+00:00
45.657787,13.867046,388.1,2025-04-11 15:13:45+00:00
45.657803,13.867048,388.1,2025-04-11 15:13:46+00:00
45.657847,13.867073,388.1,2025-04-11 15:13:47+00:00
45.657866,13.867087,388.1,2025-04-11 15:13:48+00:00
45.657895,13.867107,388.1,2025-04-11 15:13:49+00:00
45.657921,13.867129,388.1,2025-04-11 15:13:50+00:00
45.657954,13.867139,388.2,2025-04-11 15:13:51+00:00
45.657994,13.867162,388.2,2025-04-11 15:13:52+00:00
45.658012,13.867167,388.2,2025-04-11 15:13:53+00:00
45.658041,13.867182,388.2,2025-04-11 15:13:54+00:00
45.658052,13.867188,388.2,2025-04-11 15:13:55+00:00
45.658072,13.867199,388.2,2025-04-11 15:13:56+00:00
45.658096,13.86722,388.2,2025-04-11 15:13:57+00:00
45.658135,13.867243,388.2,2025-04-11 15:13:58+00:00
45.658166,13.867263,388.2,2025-04-11 15:13:59+00:00
45.658193,13.867278,388.3,2025-04-11 15:14:00+00:00
45.658228,13.867285,388.3,2025-04-11 15:14:01+00:00
45.65824,13.86729,388.3,2025-04-11 15:14:02+00:00
45.658271,13.867316,388.3,2025-04-11 15:14:03+00:00
45.658307,13.867325,388.3,2025-04-11 15:14:04+00:00
45.658322,13.867331,388.4,2025-04-11 15:14:05+00:00
45.658355,13.867344,388.4,2025-04-11 15:14:06+00:00
45.658385,13.867362,388.4,2025-04-11 15:14:07+00:00
45.658423,13.867379,388.5,2025-04-11 15:14:08+00:00
45.658436,13.867383,388.5,2025-04-11 15:14:09+00:00
45.658474,13.867395,388.5,2025-04-11 15:14:10+00:00
45.658487,13.867401,388.6,2025-04-11 15:14:11+00:00
45.658513,13.867417,388.6,2025-04-11 15:14:12+00:00
45.658521,13.867425,388.6,2025-04-11 15:14:13+00:00
45.65855,13.86745,388.7,2025-04-11 15:14:14+00:00
45.658594,13.867475,388.7,2025-04-11 15:14:15+00:00
45.658617,13.867489,388.8,2025-04-11 15:14:16+00:00
45.658657,13.867507,388.8,2025-04-11 15:14:17+00:00
45.65868,13.867528,388.8,2025-04-11 15:14:18+00:00
45.658709,13.867533,388.9,2025-04-11 15:14:19+00:00
45.65874,13.867542,388.9,2025-04-11 15:14:20+00:00
45.658776,13.867558,389.0,2025-04-11 15:14:21+00:00
45.658815,13.867582,389.0,2025-04-11 15:14:22+00:00
45.658834,13.867592,389.0,2025-04-11 15:14:23+00:00
45.65887,13.867626,389.1,2025-04-11 15:14:24+00:00
45.658886,13.867635,389.1,2025-04-11 15:14:25+00:00
45.658917,13.867659,389.1,2025-04-11 15:14:26+00:00
45.658923,13.86767,389.1,2025-04-11 15:14:27+00:00
45.658963,13.86768,389.2,2025-04-11 15:14:28+00:00
45.65898,13.867687,389.2,2025-04-11 15:14:29+00:00
45.659013,13.867695,389.2,2025-04-11 15:14:30+00:00
45.659025,13.867698,389.2,2025-04-11 15:14:31+00:00
45.659051,13.867719,389.3,2025-04-11 15:14:32+00:00
45.659083,13.867739,389.3,2025-04-11 15:14:33+00:00
45.65911,13.867742,389.3,2025-04-11 15:14:34+00:00
45.659162,13.867763,389.4,2025-04-11 15:14:35+00:00
45.659216,13.867776,389.5,2025-04-11 15:14:36+00:00
45.659266,13.86779,389.6,2025-04-11 15:14:37+00:00
45.659305,13.867791,389.6,2025-04-11 15:14:38+00:00
45.65934,13.867787,389.7,2025-04-11 15:14:39+00:00
45.659376,13.867782,389.7,2025-04-11 15:14:40+00:00
45.659393,13.867779,389.7,2025-04-11 15:14:41+00:00
45.659423,13.86778,389.8,2025-04-11 15:14:42+00:00
45.659453,13.867776,389.8,2025-04-11 15:14:43+00:00
45.659465,13.86777,389.8,2025-04-11 15:14:44+00:00
45.659488,13.867774,389.9,2025-04-11 15:14:45+00:00
45.659523,13.867779,389.9,2025-04-11 15:14:46+00:00
45.659533,13.867778,389.9,2025-04-11 15:14:47+00:00
45.659564,13.867772,390.0,2025-04-11 15:14:48+00:00
45.659597,13.867763,390.0,2025-04-11 15:14:49+00:00
45.659607,13.867764,390.0,2025-04-11 15:14:50+00:00
45.65965,13.867773,390.1,2025-04-11 15:14:51+00:00
45.65967,13.867779,390.1,2025-04-11 15:14:52+00:00
45.659702,13.867783,390.1,2025-04-11 15:14:53+00:00
45.659713,13.867781,390.1,2025-04-11 15:14:54+00:00
45.659751,13.86778,390.1,2025-04-11 15:14:55+00:00
45.659786,13.867783,390.1,2025-04-11 15:14:56+00:00
45.659827,13.867791,390.2,2025-04-11 15:14:57+00:00
45.659856,13.867793,390.2,2025-04-11 15:14:58+00:00
45.659895,13.867798,390.2,2025-04-11 15:14:59+00:00
45.659915,13.8678,390.2,2025-04-11 15:15:00+00:00
45.659923,13.867801,390.3,2025-04-11 15:15:01+00:00
45.659932,13.867803,390.3,2025-04-11 15:15:02+00:00
45.65994,13.867804,390.3,2025-04-11 15:15:03+00:00
45.659949,13.867806,390.3,2025-04-11 15:15:04+00:00
45.659986,13.86782,390.4,2025-04-11 15:15:05+00:00
45.660018,13.867814,390.4,2025-04-11 15:15:06+00:00
45.660061,13.867811,390.5,2025-04-11 15:15:07+00:00
45.660078,13.867812,390.5,2025-04-11 15:15:08+00:00
45.66011,13.867809,390.5,2025-04-11 15:15:09+00:00
45.660146,13.867818,390.6,2025-04-11 15:15:10+00:00
45.660183,13.867829,390.6,2025-04-11 15:15:11+00:00
45.66022,13.867823,390.6,2025-04-11 15:15:12+00:00
45.660251,13.867811,390.7,2025-04-11 15:15:13+00:00
45.660282,13.867816,390.7,2025-04-11 15:15:14+00:00
45.66031,13.867813,390.7,2025-04-11 15:15:15+00:00
45.660339,13.867811,390.8,2025-04-11 15:15:16+00:00
45.660367,13.867815,390.8,2025-04-11 15:15:17+00:00
45.660398,13.867815,390.8,2025-04-11 15:15:18+00:00
45.66043,13.867813,390.9,2025-04-11 15:15:19+00:00
45.660444,13.867819,390.9,2025-04-11 15:15:20+00:00
45.66048,13.867811,390.9,2025-04-11 15:15:21+00:00
45.660492,13.867807,390.9,2025-04-11 15:15:22+00:00
45.66052,13.867816,390.9,2025-04-11 15:15:23+00:00
45.660567,13.867824,391.0,2025-04-11 15:15:24+00:00
45.660588,13.867827,391.0,2025-04-11 15:15:25+00:00
45.660623,13.867827,391.1,2025-04-11 15:15:26+00:00
45.660662,13.867826,391.1,2025-04-11 15:15:27+00:00
45.660691,13.867816,391.2,2025-04-11 15:15:28+00:00
45.660719,13.867819,391.2,2025-04-11 15:15:29+00:00
45.66076,13.867827,391.3,2025-04-11 15:15:30+00:00
45.660774,13.867831,391.3,2025-04-11 15:15:31+00:00
45.660807,13.867826,391.4,2025-04-11 15:15:32+00:00
45.66084,13.867832,391.4,2025-04-11 15:15:33+00:00
45.66087,13.867836,391.5,2025-04-11 15:15:34+00:00
45.660902,13.867831,391.6,2025-04-11 15:15:35+00:00
45.660938,13.86783,391.6,2025-04-11 15:15:36+00:00
45.660948,13.867831,391.7,2025-04-11 15:15:37+00:00
45.660981,13.867833,391.7,2025-04-11 15:15:38+00:00
45.661019,13.867831,391.8,2025-04-11 15:15:39+00:00
45.661031,13.86783,391.9,2025-04-11 15:15:40+00:00
45.661063,13.867829,391.9,2025-04-11 15:15:41+00:00
45.6611,13.867834,392.0,2025-04-11 15:15:42+00:00
45.66113,13.867837,392.1,2025-04-11 15:15:43+00:00
45.661171,13.867844,392.2,2025-04-11 15:15:44+00:00
45.661188,13.867841,392.3,2025-04-11 15:15:45+00:00
45.661218,13.867835,392.3,2025-04-11 15:15:46+00:00
45.661249,13.867836,392.4,2025-04-11 15:15:47+00:00
45.661284,13.867844,392.5,2025-04-11 15:15:48+00:00
45.661319,13.867844,392.6,2025-04-11 15:15:49+00:00
45.66133,13.86784,392.6,2025-04-11 15:15:50+00:00
45.66136,13.86784,392.7,2025-04-11 15:15:51+00:00
45.661369,13.867842,392.7,2025-04-11 15:15:52+00:00
45.661408,13.867844,392.8,2025-04-11 15:15:53+00:00
45.661421,13.867845,392.8,2025-04-11 15:15:54+00:00
45.66146,13.867851,392.9,2025-04-11 15:15:55+00:00
45.661497,13.867849,393.0,2025-04-11 15:15:56+00:00
45.661511,13.867847,393.0,2025-04-11 15:15:57+00:00
45.661541,13.867848,393.1,2025-04-11 15:15:58+00:00
45.661583,13.867859,393.1,2025-04-11 15:15:59+00:00
45.6616,13.867862,393.2,2025-04-11 15:16:00+00:00
45.661643,13.867859,393.2,2025-04-11 15:16:01+00:00
45.661659,13.867856,393.2,2025-04-11 15:16:02+00:00
45.661692,13.867851,393.3,2025-04-11 15:16:03+00:00
45.661722,13.867844,393.3,2025-04-11 15:16:04+00:00
45.66176,13.867858,393.4,2025-04-11 15:16:05+00:00
45.661776,13.867858,393.4,2025-04-11 15:16:06+00:00
45.661805,13.867856,393.4,2025-04-11 15:16:07+00:00
45.661834,13.867862,393.4,2025-04-11 15:16:08+00:00
45.661863,13.867858,393.5,2025-04-11 15:16:09+00:00
45.661891,13.867864,393.5,2025-04-11 15:16:10+00:00
45.661926,13.86786,393.5,2025-04-11 15:16:11+00:00
45.661961,13.867866,393.5,2025-04-11 15:16:12+00:00
45.661989,13.867858,393.5,2025-04-11 15:16:13+00:00
45.662033,13.867857,393.4,2025-04-11 15:16:14+00:00
45.66207,13.86786,393.4,2025-04-11 15:16:15+00:00
45.662102,13.86786,393.4,2025-04-11 15:16:16+00:00
45.662135,13.86786,393.4,2025-04-11 15:16:17+00:00
45.662177,13.867876,393.3,2025-04-11 15:16:18+00:00
45.662198,13.867881,393.3,2025-04-11 15:16:19+00:00
45.662237,13.86788,393.3,2025-04-11 15:16:20+00:00
45.662273,13.867884,393.3,2025-04-11 15:16:21+00:00
45.662306,13.867889,393.2,2025-04-11 15:16:22+00:00
45.662342,13.867895,393.2,2025-04-11 15:16:23+00:00
45.662376,13.8679,393.2,2025-04-11 15:16:24+00:00
45.662411,13.867905,393.1,2025-04-11 15:16:25+00:00
45.662441,13.8679,393.1,2025-04-11 15:16:26+00:00
45.66248,13.867888,393.1,2025-04-11 15:16:27+00:00
45.662495,13.867889,393.1,2025-04-11 15:16:28+00:00
45.662531,13.867896,393.0,2025-04-11 15:16:29+00:00
45.662543,13.867898,393.0,2025-04-11 15:16:30+00:00
45.662581,13.867896,393.0,2025-04-11 15:16:31+00:00
45.662593,13.867891,392.9,2025-04-11 15:16:32+00:00
45.662629,13.867892,392.9,2025-04-11 15:16:33+00:00
45.662645,13.867897,392.9,2025-04-11 15:16:34+00:00
45.662685,13.867908,392.9,2025-04-11 15:16:35+00:00
45.662702,13.867907,392.8,2025-04-11 15:16:36+00:00
45.662741,13.867904,392.8,2025-04-11 15:16:37+00:00
45.662768,13.867903,392.8,2025-04-11 15:16:38+00:00
45.662801,13.867899,392.7,2025-04-11 15:16:39+00:00
45.662817,13.8679,392.7,2025-04-11 15:16:40+00:00
45.662868,13.867915,392.6,2025-04-11 15:16:41+00:00
45.662903,13.867913,392.6,2025-04-11 15:16:42+00:00
45.662934,13.867913,392.6,2025-04-11 15:16:43+00:00
45.662974,13.867914,392.5,2025-04-11 15:16:44+00:00
45.663008,13.867919,392.5,2025-04-11 15:16:45+00:00
45.663036,13.867918,392.4,2025-04-11 15:16:46+00:00
45.663064,13.867919,392.4,2025-04-11 15:16:47+00:00
45.663106,13.867917,392.4,2025-04-11 15:16:48+00:00
45.663124,13.867916,392.3,2025-04-11 15:16:49+00:00
45.663161,13.867919,392.3,2025-04-11 15:16:50+00:00
45.663199,13.867912,392.3,2025-04-11 15:16:51+00:00
45.663211,13.86791,392.2,2025-04-11 15:16:52+00:00
45.663243,13.867914,392.2,2025-04-11 15:16:53+00:00
