latitude,longitude,elevation,distance_m,gradient_percent
45.624276,13.86688,254.6,8127.516984033115,2595.5727201257105
45.624262,13.866927,254.7,8131.489668686429,2356.1803671342204
45.624258,13.866986,254.8,8136.099333652803,2358.0275554879336
45.624257,13.867037,254.9,8140.066926076165,2601.4982460750616
45.624258,13.867085,255.0,8143.801319747004,581.1617643310456
45.62426,13.867098,255.0,8144.836441360244,558.9078011302263
45.624262,13.867147,255.1,8148.653428412144,2615.397766321257
45.624248,13.867192,255.2,8152.483506553675,1239.2251302691875
45.62424,13.867235,255.2,8155.943717816793,1569.6200912010681
45.624238,13.867277,255.3,8159.217426940869,2700.316511930214
45.624227,13.867333,255.4,8163.740800828719,5073.383465677034
45.624226,13.867354,255.5,8165.377655754089,5061.100375821115
45.624226,13.867405,255.6,8169.34369193682,2671.879157055082
45.624232,13.86745,255.7,8172.906165804129,1455.4766512501374
45.624228,13.867499,255.7,8176.742541431438,1467.1340648492333
45.624223,13.867544,255.8,8180.285875194419,2983.39045604298
45.624225,13.867585,255.9,8183.482003780202,2717.238584041479
45.624227,13.867646,256.0,8188.2309042059405,3926.6009347396903
45.624229,13.867673,256.1,8190.34231490596,3965.4174086081184
45.624232,13.867724,256.2,8194.322355016811,2658.213901986892
45.624239,13.867769,256.3,8197.907317118083,2963.209316459688
45.624246,13.867809,256.4,8201.113838800016,3107.2251559075085
45.624256,13.867848,256.5,8204.34410339623,2871.89970466643
45.624264,13.867896,256.6,8208.181374103751,730.3583784465445
45.624266,13.867915,256.6,8209.675558565608,601.0758997636003
45.624279,13.867967,256.7,8213.969958747037,5618.558042835502
45.624285,13.867984,256.8,8215.450778661483,5595.965925606652
45.624286,13.868028,256.9,8218.87425959174,2579.4878259639518
45.624288,13.868089,257.0,8223.623154861401,4199.793616970419
45.624291,13.868114,257.1,8225.59569957152,4230.302009852312
45.6243,13.868191,257.2,8231.666680517354,2354.9412912554544
45.624323,13.868267,257.4,8238.10645864197,3138.5199860789726
45.624326,13.868348,257.6,8244.414273103843,2385.5826268376404
45.624333,13.868427,257.7,8250.606841930943,2727.3886897735792
45.624339,13.868496,257.9,8256.013963018604,2943.3434619539184
45.624351,13.868548,258.0,8260.272216513766,2456.376350011851
45.624359,13.868597,258.1,8264.18516938397,9074.969783981214
45.62436,13.868609,258.2,8265.124953603357,9085.23607663974
45.624367,13.868659,258.3,8269.09035732445,562.5929047644604
45.62437,13.868673,258.3,8270.229029755475,790.6763273025717
45.624369,13.868715,258.4,8273.497061093964,2718.5265367719694
45.624368,13.868772,258.5,8277.93107297874,4605.457718607795
45.624373,13.868794,258.6,8279.72997910719,4651.30322447767
45.624384,13.868835,258.7,8283.144917814621,5257.606936950469
45.624389,13.868854,258.8,8284.723597100961,5267.661261286776
45.6244,13.868893,258.9,8287.993797831256,3042.637847989681
45.62441,13.868933,259.0,8291.297175663034,2883.077194393991
45.624422,13.868977,259.1,8294.969812828242,3570.1898782408534
45.62443,13.869032,259.3,8299.33842260612,3679.6951733245805
45.624439,13.869073,259.4,8302.680160716405,3093.992159629852
45.624453,13.869108,259.5,8305.81568064727,3649.30931034869
45.624458,13.869167,259.7,8310.437384129968,4002.5502806882287
45.624467,13.869237,259.9,8315.97216618278,3068.7630697844725
45.624472,13.869284,260.0,8319.669169090013,3472.180751909036
45.624476,13.869342,260.2,8324.201420610516,3306.917039800828
45.624488,13.869398,260.3,8328.756101904613,3102.7487960265717
45.624496,13.86946,260.5,8333.658910376573,3827.275530279803
45.624507,13.869531,260.7,8339.314087390969,3784.8280877013167
45.624529,13.869587,260.9,8344.308981115146,3051.426016406185
45.624555,13.869633,261.0,8348.908389277572,2135.934402556086
45.624574,13.869688,261.1,8353.678804519535,2124.8326007960713
45.624584,13.869746,261.2,8358.324214062453,874.9931816993922
45.62459,13.869786,261.2,8361.50555439718,1403.598127591249
45.624592,13.86983,261.3,8364.934429870593,2773.623825237155
45.624595,13.869879,261.4,8368.759484049975,751.4791048131883
45.624599,13.869898,261.4,8370.30251129835,-3.637978807091713e-10
45.624598,13.869935,261.4,8373.181960341342,10850.01017326722
45.624596,13.869944,261.5,8373.916327422141,6687.301761267008
45.624595,13.869953,261.5,8374.624989612663,-1.4551915228366852e-09
45.62459,13.869969,261.5,8375.98779453838,7.275957614183426e-10
45.624593,13.869992,261.5,8377.807229433647,1712.0152384552057
45.624584,13.870039,261.7,8381.596711619744,1678.8195159868337
45.62458,13.870061,261.7,8383.36441135894,1242.696331195657
45.624583,13.870119,261.9,8387.887095920509,3466.7227575606375
45.624582,13.870167,262.0,8391.62146796114,2760.1043789836694
45.624592,13.87021,262.1,8395.145391964095,2629.160680714631
45.624593,13.870264,262.2,8399.346168867047,5254.405267399852
45.624598,13.870283,262.3,8400.924842997843,5252.435037376563
45.624601,13.870336,262.4,8405.059860180227,613.0531336151762
45.6246,13.870354,262.4,8406.464037917069,1084.8898579697561
45.624602,13.870392,262.5,8409.427460331532,3490.7485393050592
45.624607,13.870427,262.6,8412.205435501108,1067.9296352842357
45.624608,13.870442,262.6,8413.37719667702,4761.336401299923
45.624608,13.870456,262.7,8414.465905073344,7728.16606082506
45.62461,13.870505,262.8,8418.282868511382,646.0021395003423
45.624611,13.870521,262.8,8419.5320653696,647.1785130815988
45.624618,13.870569,262.9,8423.345070168014,7044.164959635236
45.62462,13.870584,263.0,8424.532553485764,7067.5089289972675
45.624611,13.870634,263.1,8428.547519080508,577.9773266607663
45.624608,13.870649,263.1,8429.760753867973,648.3126863349753
45.624616,13.870696,263.2,8433.522398553541,596.7059921327746
45.624616,13.87071,263.2,8434.611106794502,422.760100629057
45.62461,13.870768,263.3,8439.170546365058,623.026622486941
45.624603,13.870789,263.3,8440.979619291584,1124.8736227833433
45.624596,13.870829,263.4,8444.186121757424,2869.7996035913093
45.624586,13.870877,263.5,8448.080938463127,753.4440395218553
45.624582,13.870897,263.5,8449.698585526747,1184.71481263623
45.624585,13.870935,263.6,8452.672421335497,3144.200795343204
45.624577,13.870978,263.7,8456.132613172653,2739.427149331823
45.624565,13.871025,263.8,8460.023517337326,2957.3057996887655
45.624561,13.871064,263.9,8463.08879135341,2990.383005727199
45.624543,13.871105,264.0,8466.853323027783,1256.0541141807334
45.624533,13.871146,264.0,8470.230022301246,1539.7433438556618
45.62452,13.871184,264.1,8473.519704208255,7200.402845966164
45.62451,13.871188,264.2,8474.67434247619,5545.510089593881
45.624504,13.871213,264.2,8476.729759640884,3921.791723705246
45.624503,13.871232,264.3,8478.211473410634,5592.475538260987
45.624504,13.87128,264.4,8481.945850709226,769.6149984913063
45.624499,13.871298,264.4,8483.451993304694,1089.221197191
45.624501,13.871337,264.5,8486.492972378452,998.8553073169896
45.6245,13.871354,264.5,8487.819646070708,898.3106972416863
45.624495,13.871395,264.6,8491.056123985312,640.3932384622749
45.624492,13.871405,264.6,8491.902303054461,3929.2276067571947
45.624483,13.871411,264.7,8493.006484095331,4508.0449911314645
45.624482,13.871425,264.7,8494.100858615691,5.820766091346741e-09
45.624486,13.871426,264.7,8494.552385349385,-1.4551915228366852e-09
45.62448,13.871433,264.7,8495.413453311849,0.0
45.624475,13.871444,264.7,8496.43367087018,1714.4902826803445
45.624466,13.871466,264.8,8498.415703733723,943.8444967672694
45.624463,13.87147,264.8,8498.871814837838,2.9103830456733704e-09
45.624458,13.871479,264.8,8499.765653716382,1.1641532182693481e-08
45.624457,13.871482,264.8,8500.02409326549,5.820766091346741e-09
45.624456,13.871486,264.8,8500.354430779547,5.820766091346741e-09
45.624457,13.87149,264.8,8500.684768293473,33129.339500155766
45.624458,13.871488,264.9,8500.87595916975,34869.16718593275
45.62446,13.871484,264.9,8501.258340915883,2.3283064365386963e-08
45.624459,13.871485,264.9,8501.394030713169,8.36735125631094e-09
45.624463,13.871499,264.9,8502.570092435786,0.0
45.624456,13.871492,264.9,8503.519921018322,1.4551915228366852e-09
45.624453,13.871504,264.9,8504.510933591975,13213.63565568463
45.624457,13.871507,265.0,8505.01318420754,13361.056601742166
45.624451,13.871517,265.0,8506.037809156027,-2.1827872842550278e-09
45.624445,13.871547,265.0,8508.464285192758,3480.4757527133916
45.624441,13.871568,265.1,8510.156838921332,3018.273766236962
45.624437,13.87159,265.1,8511.924542884164,3018.273169682652
45.624433,13.871611,265.2,8513.617096837383,2954.115676409856
45.624429,13.871632,265.2,8515.309650903237,2954.115087731043
45.624425,13.871653,265.3,8517.00220508131,2954.115283957799
45.624421,13.871674,265.3,8518.694759372018,2767.0967233527335
45.624417,13.871696,265.4,8520.462463925567,2767.0969111466547
45.624413,13.871717,265.4,8522.155018441128,-1.4551915228366852e-09
45.624409,13.871738,265.4,8523.847573068908,907.1159455799716
45.624386,13.871798,265.6,8529.168422912697,2924.0496936417912
45.624358,13.87184,265.7,8533.680770854546,2685.9156945232826
45.624337,13.87187,265.8,8536.981581621068,2673.307138279415
45.624312,13.871917,265.9,8541.57358408454,4809.722377161961
45.624304,13.871936,266.0,8543.298241314202,4824.383384999783
45.624274,13.871984,266.1,8548.304357239873,2436.090418045569
45.624241,13.872055,266.3,8554.933832797682,3303.9267261123314
45.624197,13.872091,266.5,8560.570748386732,3008.9878775594116
45.624175,13.872128,266.6,8564.347428302119,1219.2143957137887
45.624155,13.872158,266.6,8567.570540210028,887.8717431587575
45.624123,13.872196,266.7,8572.195863364832,651.0263981006574
45.624109,13.872212,266.7,8574.188740903903,538.7907998421724
45.624073,13.872254,266.8,8579.355163116761,2855.9916625043115
45.624032,13.872288,267.0,8584.625392221682,2778.088290593587
45.623981,13.872344,267.1,8591.775536085968,2590.5008331872523
45.623941,13.872389,267.3,8597.43496367685,2791.0831730838254
45.623981,13.872376,267.4,8601.99620573462,2492.092144909111
45.623959,13.872411,267.5,8605.655786695923,2851.2878368070233
45.623907,13.87245,267.7,8612.185057819492,2404.408241344572
45.623862,13.872475,267.8,8617.553245563438,2317.270709753575
45.623782,13.872521,268.1,8627.141165274448,2425.7897571376816
45.623744,13.872551,268.2,8631.967848385162,2152.267693425165
45.623713,13.872588,268.3,8636.457973438526,2497.1953126078006
45.62369,13.872622,268.4,8640.136521421557,3429.7054744783964
45.623658,13.87266,268.6,8644.761860236356,3418.8263060277677
45.623632,13.87269,268.7,8648.476843597295,2770.6623883801512
45.623609,13.872721,268.8,8651.991449595953,2801.097670091258
45.623584,13.872751,268.9,8655.620572202462,2765.8489435794763
45.623562,13.872785,269.0,8659.22270397225,743.0633909680182
45.623553,13.872796,269.0,8660.539240845395,948.654797027848
45.623531,13.872821,269.1,8663.663993874246,3188.40243130835
45.623506,13.87284,269.2,8666.812149353276,3213.6260908555414
45.623484,13.872864,269.3,8669.889121008871,2982.7491129275586
45.623455,13.872889,269.4,8673.654509507563,2579.9844616569317
45.62343,13.872926,269.5,8677.655371756106,2488.5707281813666
45.623399,13.872953,269.6,8681.691561716854,4486.432618452818
45.62339,13.872973,269.7,8683.541038652444,3423.0564814031823
45.623362,13.872982,269.7,8686.732195101451,1661.5481553773861
45.623348,13.873016,269.8,8689.800498522325,5058.594820971484
45.623339,13.873033,269.9,8691.458593864008,3291.2197670804744
45.623324,13.873047,269.9,8693.450404619985,1023.0150111172406
45.623303,13.873081,270.0,8696.977974973794,842.8472540836083
45.623292,13.873092,270.0,8698.470572908504,660.6747869125684
45.623276,13.873139,270.1,8702.53561306748,723.1140449890518
45.62327,13.873159,270.1,8704.228002323453,473.3239887516902
45.623251,13.87322,270.2,8709.42096772193,2419.631042250694
45.623237,13.873262,270.3,8713.03918523239,1276.5014358366898
45.623231,13.873301,270.3,8716.144604228397,6167.166476874263
45.623227,13.873315,270.4,8717.320688099648,7797.274172878315
45.623211,13.873354,270.6,8720.836904907575,6956.625902338419
45.623205,13.873369,270.7,8722.180721524033,7068.411066458793
45.623193,13.873407,270.9,8725.423145435592,5905.479758248839
45.623182,13.87345,271.1,8728.983798354171,6416.125810327867
45.623173,13.873501,271.4,8733.074218946804,6732.239981475868
45.623164,13.87354,271.6,8736.267969510212,6117.381428170643
45.623,13.873786,272.9,8762.697754654338,3783.0151917619332
45.622835,13.874031,273.6,8789.148352145234,2079.719115527314
45.622671,13.874277,274.0,8815.578218551063,312.78483704300015
45.622646,13.874358,274.0,8822.463514299621,2351.790356010315
45.622636,13.87442,274.2,8827.411663572455,3321.2446971003374
45.622617,13.874457,274.3,8830.981392056814,4106.888869975228
45.622584,13.874456,274.5,8834.651648622794,4163.741947335075
45.62257,13.874494,274.6,8837.991775986962,3170.1958436340647
45.62253,13.874541,274.8,8843.748731454252,2753.034226215823
45.622499,13.87458,274.9,8848.340120304872,2333.131359433901
45.622466,13.874602,275.0,8852.388809977265,2800.823925840814
45.622443,13.874628,275.1,8855.64903421867,3126.933939071023
45.622422,13.874655,275.2,8858.789343400285,3069.267450310872
45.622402,13.874688,275.3,8862.185198908011,3203.4004794630164
45.622361,13.874728,275.5,8867.704345619288,2698.170591671078
45.622319,13.874772,275.6,8873.49393246429,2464.63600623174
45.622295,13.8748,275.7,8876.938257744567,2598.176935896481
45.622259,13.874828,275.8,8881.49519598713,2984.6468001560424
45.622221,13.874866,276.0,8886.651475344373,2996.995522297948
45.622187,13.874897,276.1,8891.135354520044,2272.8006472090783
45.622158,13.874934,276.2,8895.457155668124,3028.839808099656
45.622116,13.874962,276.4,8900.610039104333,3117.4051046182285
45.622089,13.874995,276.5,8904.559693000127,2236.1815833326546
45.622048,13.875034,276.6,8910.035394084785,3554.838393652608
45.622017,13.875063,276.8,8914.154667717721,3641.929017707298
45.621987,13.875094,276.9,8918.270484834824,647.9890451300889
45.621974,13.875099,276.9,8919.767404099486,1119.691971389875
45.621936,13.875118,277.1,8924.24371686641,3367.170704342061
45.621906,13.875154,277.2,8928.598717780942,2311.680037370752
45.621875,13.875187,277.3,8932.89619797583,3104.4367783764756
45.621843,13.875232,277.5,8937.887009077573,3038.7238601000718
45.621809,13.875268,277.6,8942.591403122453,2155.880046814491
45.621777,13.875305,277.7,8947.167509141253,2270.7453570794314
45.621745,13.875335,277.8,8951.422417797405,1136.4229762402829
45.621715,13.875363,277.8,8955.406073307951,986.1761589974776
45.621685,13.875405,277.9,8960.074752030205,2133.6800462788233
45.62165,13.875439,278.0,8964.779832635188,2419.5418992261693
45.621629,13.875477,278.1,8968.546263206392,2881.5563416777877
45.621602,13.875493,278.2,8971.796167378992,5826.270004874095
45.621593,13.875506,278.3,8973.218709398912,6667.514233535621
45.621566,13.875528,278.5,8976.674260026712,4414.428687012696
45.621542,13.87555,278.6,8979.844290486733,3091.203078367107
45.621517,13.875573,278.7,8983.149908253334,4387.303473432985
45.621493,13.875601,278.9,8986.594253226072,4503.172274153621
45.621473,13.875626,279.0,8989.548192451224,3250.075030730659
45.621453,13.875656,279.1,8992.771385747275,3971.5190735012584
45.62143,13.875695,279.3,8996.738730076784,5941.519511323713
45.621419,13.875708,279.4,8998.325615255892,5223.328577697612
45.621398,13.875751,279.5,9002.404283988226,6231.430484593147
45.621391,13.875765,279.6,9003.742668511757,6234.316891508934
45.621366,13.875804,279.7,9007.85688965602,6090.6553160981275
45.621357,13.875816,279.8,9009.225258194114,6098.205738997785
45.62133,13.875854,279.9,9013.437978602124,581.9981411623303
45.621321,13.875866,279.9,9014.806347548893,886.2416321622732
45.621277,13.875872,280.1,9019.72112513934,3491.1117689807725
45.621251,13.875854,280.2,9022.933267531658,3058.1646199417037
45.621113,13.876372,281.2,9066.04151244581,1287.0437507273891
45.621091,13.876489,281.3,9075.463679431296,2016.9258599726163
45.621085,13.876582,281.5,9082.72697418909,2220.6325712770195
45.621053,13.876636,281.6,9088.231284696656,1708.3611555135576
45.621004,13.876677,281.7,9094.544259592005,2473.567578341681
45.620953,13.876703,281.9,9100.56490168673,772.5557169382228
45.620941,13.876719,281.9,9102.389399344782,1.4551915228366852e-09
45.620931,13.876731,281.9,9103.84107685681,3303.2373498775996
45.62092,13.876742,282.0,9105.33369553448,4479.61921833994
45.620912,13.876779,282.0,9108.345549794476,3685.3806742365123
45.620907,13.8768,282.1,9110.070760831064,4026.8340778427955
45.620891,13.876845,282.1,9113.996677726354,2968.3311656001024
45.620879,13.876867,282.2,9116.166419718767,3821.140570659554
45.62085,13.876914,282.3,9121.040722432497,2113.8642386991705
45.620829,13.876965,282.4,9125.643330913377,2070.154182011902
45.6208,13.877016,282.5,9130.755056995718,2228.66956184007
45.620777,13.877057,282.6,9134.842568163256,2412.187494556565
45.620756,13.877102,282.7,9139.049738117092,1169.583531776152
45.620743,13.877151,282.7,9143.125436900686,1021.4049482612609
45.620717,13.877197,282.8,9147.725034241887,2176.6679065844073
45.620693,13.877245,282.9,9152.313818525481,2388.293283004168
45.620675,13.877288,283.0,9156.211151353571,2425.4259023342456
45.620655,13.877337,283.1,9160.623352658082,2083.3603554954607
45.620631,13.877397,283.2,9165.998804433391,2355.955934926169
45.620614,13.877438,283.3,9169.705605336201,2973.9868030839716
45.620616,13.877478,283.4,9172.824361412866,2814.786320166604
45.620587,13.877517,283.5,9177.251297365015,2639.495177265053
45.620564,13.877546,283.6,9180.661179616069,2688.847260726834
45.620552,13.877597,283.7,9184.845909262795,2370.3881880755944
45.620535,13.877646,283.8,9189.099748081195,2406.5969148439763
45.620519,13.877693,283.9,9193.164949851967,2635.27572958119
45.620517,13.877739,284.0,9196.749301259653,2850.468538066343
45.62052,13.877783,284.1,9200.187427144141,3584.2272340436466
45.620494,13.877827,284.3,9204.667126945527,2021.540611176897
45.620477,13.877868,284.3,9208.37393455033,1789.487142199505
45.620462,13.877901,284.4,9211.434741056328,2782.2063621581037
45.620438,13.877956,284.5,9216.476355268593,2210.3483027633047
45.620409,13.87799,284.6,9220.64651090866,4814.721272082534
45.620396,13.878002,284.7,9222.367127566047,4817.673046391428
45.620361,13.877999,284.8,9226.265937186055,2463.0928284568654
45.62033,13.877967,284.9,9230.517473345439,2943.45520546849
45.620306,13.87795,285.0,9233.495694812069,731.3295565545559
45.620302,13.877959,285.0,9234.324996790758,0.0
45.620302,13.87795,285.0,9235.02493451636,0.0
45.620311,13.877954,285.0,9236.072924084754,0.0
45.620307,13.877952,285.0,9236.544116410052,-2.9103830456733704e-09
45.620312,13.877954,285.0,9237.121438687624,2965.4965371781145
45.620302,13.877951,285.1,9238.257601492092,4276.278237960651
45.620311,13.877956,285.1,9239.33124802817,1594.8845672035532
45.620292,13.877956,285.2,9241.443951634612,640.0490911095403
45.620291,13.877952,285.2,9241.774310909475,2.3283064365386963e-08
45.620292,13.877952,285.2,9241.885505835839,5.820766091346741e-09
45.620298,13.877949,285.2,9242.592294342294,-5.820766091346741e-09
45.6203,13.877945,285.2,9242.974694865172,
45.6203,13.877945,285.2,9242.974694865172,
45.6203,13.877945,285.2,9242.974694865172,
45.620303,13.877942,285.2,9243.381774174557,7.275957614183426e-09
45.620296,13.877935,285.2,9244.331625907158,2359.5494903231156
45.620285,13.877922,285.3,9245.918524114664,3514.8494411048887
45.620267,13.877922,285.3,9247.920032794744,-5.820766091346741e-09
45.620261,13.877921,285.3,9248.59171987671,2752.161742320459
45.62025,13.877917,285.4,9249.85380338443,4810.568383451027
45.620235,13.877904,285.4,9251.80422284908,3758.1704518248443
45.620225,13.877891,285.5,9253.307085977007,3249.2622710356954
45.62022,13.877908,285.5,9254.741336060888,0.0
45.620223,13.877921,285.5,9255.805970047251,2.9103830456733704e-09
45.620225,13.877933,285.5,9256.765353074896,4963.023831698229
45.620228,13.877945,285.6,9257.7564319188,4963.023619379965
45.62023,13.877957,285.6,9258.71581486567,1.4551915228366852e-09
45.620233,13.87797,285.6,9259.780448680664,0.0
45.620235,13.877982,285.6,9260.739831546576,2.9103830456733704e-09
45.620238,13.877994,285.6,9261.730910233744,4724.866120732622
45.62024,13.878007,285.7,9262.76610264505,4724.865929860971
45.620243,13.878019,285.7,9263.75718125385,-2.9103830456733704e-09
45.620245,13.878031,285.7,9264.716563957665,0.0
45.620247,13.878044,285.7,9265.75175624556,2.9103830456733704e-09
45.62025,13.878056,285.7,9266.742834744773,0.0
45.620252,13.878068,285.7,9267.70221733543,4963.025879059569
45.620255,13.87808,285.8,9268.693295756148,5154.843743355013
45.620257,13.878093,285.8,9269.728487867933,-2.9103830456733704e-09
45.62026,13.878105,285.8,9270.71956621028,2.9103830456733704e-09
45.620262,13.878117,285.8,9271.67894863884,0.0
45.620265,13.87813,285.8,9272.743581906248,5482.699593319558
45.620267,13.878142,285.9,9273.702964253851,5054.06620298163
45.620259,13.878144,285.9,9274.606019738903,0.0
45.620252,13.878152,285.9,9275.602485255555,0.0
45.620249,13.878164,285.9,9276.593563723292,0.0
45.62025,13.878164,285.9,9276.704758649656,-1.7462298274040222e-08
45.620253,13.878161,285.9,9277.111838078208,5.820766091346741e-09
45.620254,13.87817,285.9,9277.820553803382,-5.820766091346741e-09
45.620258,13.878174,285.9,9278.363326360233,
45.620258,13.878174,285.9,9278.363326360233,
45.620258,13.878174,285.9,9278.363326360233,
45.620258,13.878174,285.9,9278.363326360233,
45.620249,13.87818,286.0,9279.467522292141,7226.955503369572
45.620275,13.878138,286.0,9283.829574843034,1205.3211718077364
45.620299,13.878096,286.1,9288.047520050623,2335.729601855928
45.620324,13.878053,286.2,9292.396199113142,2318.5751338198315
45.620348,13.87801,286.3,9296.674650766174,503.9748943876475
45.620344,13.877996,286.3,9297.850786465831,2632.0920073383604
45.620331,13.877987,286.4,9299.456862702953,3095.075364493823
45.620317,13.877983,286.4,9301.044369528818,2685.1778828029637
45.620304,13.87797,286.5,9302.808379776692,1506.5387230133638
45.620301,13.877963,286.5,9303.44685124392,1.1641532182693481e-08
45.620299,13.877961,286.5,9303.718237452023,0.0
45.620304,13.877959,286.5,9304.295559734814,-2.9103830456733704e-09
45.620301,13.877953,286.5,9304.869160495373,-5.820766091346741e-09
45.620296,13.877955,286.5,9305.446482780406,389.67698846799976
45.620323,13.878009,286.7,9310.608889198465,2905.585894259275
45.620349,13.878064,286.8,9315.77167715013,1937.010151475988
45.620376,13.878118,286.9,9320.93408033921,1937.0107798262325
45.620402,13.878173,287.0,9326.096864940968,358.3157798013417
45.620401,13.878188,287.0,9327.268713235355,1305.0193418603158
45.62041,13.878217,287.1,9329.736124057343,4657.605666875315
45.620411,13.878242,287.2,9331.683568842544,1671.4835319988197
45.620412,13.878254,287.2,9332.623418316545,2.3283064365386963e-08
45.620412,13.878252,287.2,9332.778959728204,-2.3283064365386963e-08
45.620413,13.878252,287.2,9332.890154654568,
45.620413,13.878252,287.2,9332.890154654568,
45.620416,13.878252,287.2,9333.223739434448,
45.620416,13.878252,287.2,9333.223739434448,
45.620416,13.878251,287.2,9333.301510134661,
45.620416,13.878251,287.2,9333.301510134661,
45.620416,13.878251,287.2,9333.301510134661,
45.620412,13.878256,287.2,9333.892302859209,475.30108721930446
45.6204,13.878294,287.3,9337.134860946944,1440.7509720433154
45.620389,13.878327,287.3,9339.977863878607,1735.296168197965
45.620379,13.878361,287.4,9342.846357026103,3079.8189667257247
45.620365,13.878408,287.5,9346.819275425365,1144.714929615293
45.620348,13.878443,287.5,9350.13325295097,1441.357781800616
45.620339,13.878485,287.6,9353.54949444875,2583.535062527153
45.620328,13.878544,287.7,9358.298200871957,2522.980552795343
45.620313,13.878584,287.8,9361.827967721694,2594.9233416507923
45.620303,13.878638,287.9,9366.172307591683,592.6134268171154
45.620298,13.878656,287.9,9367.67854767093,958.3576611334138
45.620291,13.878697,288.0,9370.960781221258,1531.218894648191
45.620273,13.878731,288.0,9374.277087027564,1509.2882947566977
45.620256,13.878766,288.1,9377.591068221676,681.588586923317
45.62025,13.878775,288.1,9378.55803714429,491.05155724409997
45.620247,13.878826,288.2,9382.538357962443,2362.954056149465
45.620228,13.878878,288.3,9387.101051761632,942.3595144682622
45.62021,13.878914,288.3,9390.542659716575,1168.3329816245532
45.620196,13.878961,288.4,9394.51558825233,2944.383963463042
45.620185,13.878997,288.5,9397.570865327878,3058.4367501134693
45.620174,13.87904,288.6,9401.131686742565,2452.6484864742088
45.620148,13.879095,288.7,9406.294485755223,2715.939022292878
45.620134,13.87913,288.8,9409.430187113107,1765.7519047257665
45.620115,13.879172,288.8,9413.320276649232,6270.076515330584
45.620108,13.879184,288.9,9414.535518730263,6962.159759745737
45.620084,13.879232,289.0,9419.124335999284,1032.826259509602
45.620058,13.87927,289.0,9423.258595442745,1263.452534514363
45.620037,13.879312,289.1,9427.273812851305,2548.101395302365
45.62002,13.879355,289.2,9431.115259682118,573.8655592664145
45.620015,13.879367,289.2,9432.201571218788,638.1274541796301
45.620001,13.879409,289.3,9435.81995891268,2568.293496003389
45.619977,13.879452,289.4,9440.098426742581,2530.8354270047857
45.619956,13.879489,289.5,9443.804218431073,1249.092025939899
45.619938,13.879521,289.5,9446.997896748477,1024.6128964619857
45.619915,13.879564,289.6,9451.207907348307,2299.3305356114433
45.619885,13.879603,289.7,9455.716508740892,2298.4990392382315
45.619858,13.879641,289.8,9459.929283576663,531.4400385599583
45.619851,13.879653,289.8,9461.144528943292,476.34335732764157
45.619825,13.879697,289.9,9465.624259933436,652.3211790772621
45.619816,13.879717,289.9,9467.473820250756,899.7413336648606
45.619792,13.87975,290.0,9471.176328351929,2774.197059524886
45.619776,13.879789,290.1,9474.692705441741,1376.9845565868309
45.619755,13.879819,290.1,9477.993650975099,1001.9568180177885
45.619726,13.879856,290.2,9482.31553522563,4455.479358075536
45.619718,13.879877,290.3,9484.175286354966,3544.283590160194
45.619694,13.879908,290.3,9487.771727593157,1093.1912849478977
45.619667,13.879946,290.4,9491.984509491815,599.2153126746416
45.619658,13.879959,290.4,9493.407076309039,949.6514499751356
45.619636,13.879986,290.5,9496.630993997947,2816.623704991798
45.619606,13.880016,290.6,9500.701803321354,5390.759861731203
45.619595,13.880028,290.7,9502.240328470667,5398.943201859947
45.619576,13.88006,290.8,9505.5048560917,3152.728203350125
45.619552,13.88008,290.9,9508.593744209225,3806.2777959909
45.61952,13.880112,291.1,9512.935942982824,1184.2747554852394
45.61951,13.880125,291.1,9514.438814784118,1030.663479512441
45.619489,13.880152,291.2,9517.579197413295,2910.059843916679
45.619464,13.880187,291.3,9521.469838536668,6881.983605399728
45.619457,13.880199,291.4,9522.685088939576,6913.011778119653
45.619428,13.880233,291.5,9526.855273914818,5526.46216507128
45.619418,13.880246,291.6,9528.358146831539,5532.805209041544
45.619387,13.880279,291.7,9532.655695036983,5736.692300540744
45.619377,13.880291,291.8,9534.10738917764,5723.603795486633
45.619348,13.880323,291.9,9538.180724356254,2936.9303814797604
45.619329,13.880351,292.0,9541.214789571497,3943.4768006747618
45.619308,13.880395,292.2,9545.357565631506,3821.127755095222
45.61929,13.880429,292.3,9548.673908400575,2654.720134109084
45.619267,13.880479,292.4,9553.32815796177,3907.0624135201797
45.619254,13.880499,292.5,9555.451594122116,3975.9126926452154
45.619226,13.880525,292.6,9559.164063705404,3659.825987482691
45.619204,13.880569,292.8,9563.370523275104,1393.9885777552263
45.619193,13.880585,292.8,9565.115375448668,1493.6645847956243
45.619183,13.880616,292.9,9567.770386674025,1363.3540515758796
45.619188,13.880634,292.9,9569.276652625855,1218.1350599181314
45.619177,13.880667,293.0,9572.119705637939,1162.9451096261619
45.619176,13.880685,293.0,9573.524018375558,1362.1269913790456
45.619166,13.880715,293.1,9576.108612455046,4844.477257711696
45.619159,13.880736,293.2,9577.917828533906,2728.841012089106
45.619153,13.880757,293.2,9579.682064172152,1233.2127608715382
45.619139,13.88079,293.3,9582.68377741352,4642.879650827672
45.619133,13.880812,293.4,9584.520246112641,4515.286184606157
45.619109,13.880852,293.5,9588.618970485588,583.8176018703962
45.619101,13.880864,293.5,9589.9082762141,630.0878290483524
45.619077,13.880901,293.6,9593.832856866879,604.7208451112965
45.619068,13.88091,293.6,9595.05410358815,728.9705861930997
